3_cl8_JBD44	NC_016164.1|YP_004934619.1_19|[Synechococcus_phage_S-CBS1]minor_tail_protein|17127..17651|174	0.097	123	110	0	1	123	1	123	3.766E-04	242
3_cl8_JBD44	NC_015463.1|YP_004421477.1_23|[Synechococcus_phage_S-CBS2]unknown_structural_protein|15824..16180|118	0.086	103	90	0	17	116	15	117	3.985E-04	241
3_cl8_JBD44	NC_015465.1|YP_004421740.1_18|[Synechococcus_phage_S-CBS3]minor_tail_protein|17630..18154|174	0.112	122	107	0	1	122	1	122	3.985E-04	241
3_cl8_JBD44	NC_041945.1|YP_009602881.1_15|[Arthrobacter_phage_Pumancara]minor_tail_protein|12304..14421|705	0.144	119	98	0	4	118	24	142	5.287E-04	236
3_cl8_JBD44	NC_048728.1|YP_009840833.1_37|[Streptomyces_phage_Comrade]minor_tail_protein|30898..31299|133	0.120	107	88	0	16	116	26	132	5.594E-04	235
3_cl8_JBD44	NC_025443.1|YP_009101221.1_51|[Salmonella_phage_9NA]virion_structural_protein|28178..28681|167	0.162	120	97	0	4	123	12	128	5.594E-04	235
3_cl8_JBD44	NC_048730.1|YP_009841198.1_61|[Streptomyces_phage_Yaboi]minor_tail_protein|40036..40431|131	0.132	105	87	0	16	116	26	130	5.919E-04	234
3_cl8_JBD44	NC_054724.1|YP_010059073.1_51|[Rhodococcus_phage_Finch]hypothetical_protein|40795..41328|177	0.102	140	121	0	16	155	21	156	5.919E-04	234
3_cl8_JBD44	NC_054428.1|YP_010050429.1_15|[Arthrobacter_phage_Sergei]minor_tail_protein|12299..14419|706	0.134	130	104	0	4	124	24	153	5.919E-04	234
3_cl8_JBD44	NC_055813.1|YP_010103951.1_58|[Streptomyces_phage_Braelyn]hypothetical_protein|40174..40575|133	0.131	115	94	0	8	116	18	132	7.013E-04	231
3_cl8_JBD44	NC_042010.1|YP_009611052.1_55|[Streptomyces_phage_Paradiddles]minor_tail_protein|39331..39732|133	0.131	115	94	0	8	116	18	132	7.421E-04	230
3_cl8_JBD44	NC_042009.1|YP_009610831.1_55|[Streptomyces_phage_NootNoot]minor_tail_protein|39070..39471|133	0.131	115	94	0	8	116	18	132	7.421E-04	230
3_cl8_JBD44	NC_041941.1|YP_009602635.1_15|[Arthrobacter_phage_HunterDalle]minor_tail_protein|12293..14410|705	0.130	119	99	0	4	118	24	142	8.309E-04	228
3_cl8_JBD44	NC_019525.1|YP_007007135.1_56|[Bdellovibrio_phage_phi1422_(vB_BbaM-phi1422)]hypothetical_protein|31913..32368|151	0.124	128	100	0	8	122	19	146	9.303E-04	226
3_cl8_JBD44	NC_052989.1|YP_009998573.1_24|[Cronobacter_phage_JC01]tail_assembly_protein|25883..27583|566	0.089	187	111	0	4	126	165	351	9.303E-04	226
3_cl8_PAJ2	NC_011373.1|YP_002284353.1_19|[Pseudomonas_phage_PAJU2]virion_structural_protein|14682..15146|154	1.000	154	0	0	1	154	1	154	3.094E-22	973
3_cl8_PAJ2	NC_002484.2|NP_061517.1_20|[Pseudomonas_phage_D3]virion_structural_protein|13793..14272|159	0.818	154	28	0	1	153	1	154	1.081E-19	870
3_cl8_PAJ2	NC_016765.1|YP_005098223.1_20|[Pseudomonas_phage_PMG1]virion_structural_protein|13837..14316|159	0.818	154	28	0	1	153	1	154	1.081E-19	870
3_cl8_PAJ2	NC_029066.1|YP_009222842.1_72|[Pseudomonas_phage_PS-1]virion_structural_protein|40548..41054|168	0.464	153	79	0	1	153	1	148	2.201E-14	655
3_cl8_PAJ2	NC_074663.1|YP_010773399.1_9|[Pseudomonas_phage_vB_Pae_LC3I3]hypothetical_protein|6635..7102|155	0.541	153	68	0	1	153	1	150	2.925E-14	650
3_cl8_PAJ2	NC_030929.1|YP_009275521.1_34|[Pseudomonas_phage_JBD44]virion_structural_protein|21460..21927|155	0.541	153	68	0	1	153	1	150	2.925E-14	650
3_cl8_PAJ2	NC_074664.1|YP_010773482.1_14|[Pseudomonas_phage_BUCT566]hypothetical_protein|10993..11460|155	0.535	153	69	0	1	153	1	150	3.277E-14	648
3_cl8_PAJ2	NC_016762.1|YP_005098084.1_57|[Pseudomonas_phage_phi297]virion_structural_protein|37368..37835|155	0.541	153	68	0	1	153	1	150	4.114E-14	644
3_cl8_PAJ2	NC_030909.1|YP_009273704.1_22|[Pseudomonas_phage_YMC11/07/P54_PAE_BP]virion_structural_protein|complement(17708..18106)|132	0.541	130	57	0	24	153	2	127	8.142E-10	470
3_cl8_PAJ2	NC_025471.1|YP_009104265.1_28|[Idiomarinaceae_phage_Phi1M2-2]virion_structural_protein|16209..16694|161	0.240	161	116	0	1	154	1	161	9.386E-09	427
3_cl8_PAJ2	NC_071152.1|YP_010685763.1_30|[Klebsiella_phage_VLCpiS13a]virion_structural_protein|17455..17925|156	0.215	153	119	0	2	154	3	155	1.754E-08	416
3_cl8_PAJ2	NC_054648.1|YP_010054082.1_62|[Salmonella_phage_vB_Se_STGO-35-1]minor_tail_protein|29548..30021|157	0.207	154	121	0	1	154	3	156	1.966E-08	414
3_cl8_PAJ2	NC_071157.1|YP_010686190.1_59|[Klebsiella_phage_VLCpiS13c]virion_structural_protein|complement(35238..35708)|156	0.215	153	119	0	2	154	3	155	2.081E-08	413
3_cl8_PAJ2	NC_054651.1|YP_010054281.1_6|[Escherichia_phage_C1]hypothetical_protein|complement(6554..7027)|157	0.207	154	121	0	1	154	3	156	2.081E-08	413
3_cl8_PAJ2	NC_028819.1|YP_009200200.1_14|[Pseudoalteromonas_phage_H103]virion_structural_protein|complement(10119..10595)|158	0.208	154	120	0	2	154	5	158	2.467E-08	410
3_cl8_PAJ2	NC_071153.1|YP_010685868.1_57|[Klebsiella_phage_BUCT610]hypothetical_protein|27338..27808|156	0.215	153	119	0	2	154	3	155	2.612E-08	409
3_cl8_PAJ2	NC_031924.1|YP_009322780.1_67|[Salmonella_phage_IME207]hypothetical_protein|28806..29282|158	0.210	152	119	0	1	152	3	154	3.279E-08	405
3_cl8_PAJ2	NC_054637.1|YP_010053153.1_29|[Escherichia_phage_vB_EcoS_Sa179lw]hypothetical_protein|15910..16383|157	0.193	154	123	0	1	154	3	156	3.471E-08	404
3_cl8_PAJ2	NC_071146.1|YP_010685295.1_37|[Klebsiella_phage_vB_KpnS_MK54]minor_tail_protein|19423..19893|156	0.208	153	120	0	2	154	3	155	3.674E-08	403
3_cl8_PAJ2	NC_054638.1|YP_010053258.1_48|[Salmonella_phage_vB_SenS_SB28]hypothetical_protein|24344..24814|156	0.201	154	122	0	1	154	2	155	3.674E-08	403
3_cl8_PAJ2	NC_054647.1|YP_010053951.1_16|[Salmonella_phage_Akira]hypothetical_protein|complement(13949..14422)|157	0.203	152	120	0	1	152	3	154	3.889E-08	402
3_cl8_PAJ2	NC_071149.1|YP_010685562.1_68|[Klebsiella_phage_vB_Kpn_ZCKp20p]baseplate_wedge_protein|32709..33179|156	0.208	153	120	0	2	154	3	155	4.357E-08	400
3_cl8_PAJ2	NC_071156.1|YP_010686107.1_56|[Klebsiella_phage_6991]hypothetical_protein|28567..29037|156	0.208	153	120	0	2	154	3	155	4.357E-08	400
3_cl8_PAJ2	NC_071150.1|YP_010685647.1_69|[Klebsiella_phage_ZCKP8]minor_tail_protein|32402..32872|156	0.208	153	120	0	2	154	3	155	4.357E-08	400
3_cl8_PAJ2	NC_071151.1|YP_010685719.1_57|[Klebsiella_phage_vB_Kpn_ZC2]minor_tail_protein|32717..33187|156	0.208	153	120	0	2	154	3	155	4.357E-08	400
3_cl8_PAJ2	NC_054642.1|YP_010053565.1_32|[Salmonella_phage_Seszw_1]hypothetical_protein|17534..18007|157	0.197	152	121	0	1	152	3	154	4.357E-08	400
3_cl8_PAJ2	NC_054650.1|YP_010054212.1_16|[Shigella_phage_DS8]hypothetical_protein|8852..9325|157	0.200	154	122	0	1	154	3	156	4.882E-08	398
3_cl8_PAJ2	NC_042037.1|YP_009614658.1_62|[Aeromonas_phage_pIS4-A]hypothetical_protein|32456..32926|156	0.208	153	120	0	2	154	3	155	5.789E-08	395
3_cl8_PAJ2	NC_021534.1|YP_008126232.1_68|[Vibrio_phage_pYD38-A]hypothetical_protein|complement(39512..39982)|156	0.208	153	120	0	2	154	3	155	5.789E-08	395
3_cl8_PAJ2	NC_071143.1|YP_010685006.1_3|[Flyfo_siphovirus_Tbat1_6]hypothetical_protein|3131..3601|156	0.208	153	120	0	2	154	3	155	5.789E-08	395
3_cl8_PAJ2	NC_054649.1|YP_010054112.1_4|[Escherichia_phage_vB_EcoS_swi2]hypothetical_protein|complement(5668..6141)|157	0.194	154	123	0	1	154	3	156	5.789E-08	395
3_cl8_PAJ2	NC_071142.1|YP_010684975.1_52|[Klebsiella_phage_VLCpiS13d]virion_structural_protein|25572..26042|156	0.208	153	120	0	2	154	3	155	6.487E-08	393
3_cl8_PAJ2	NC_028695.2|YP_009191448.1_40|[Enterobacter_phage_phiEap-2]hypothetical_protein|21610..22104|164	0.203	148	115	0	2	149	4	148	6.866E-08	392
3_cl8_PAJ2	NC_070846.1|YP_010657369.1_2|[Salmonella_phage_LPSTLL]hypothetical_protein|1594..2067|157	0.203	152	120	0	1	152	2	153	7.268E-08	391
3_cl8_PAJ2	NC_071144.1|YP_010685103.1_4|[Klebsiella_phage_VLCpiS13f]virion_structural_protein|complement(4718..5191)|157	0.197	154	123	0	1	154	3	156	9.124E-08	387
3_cl8_PAJ2	NC_073031.1|YP_010738739.1_12|[Janthinobacterium_phage_vB_JliS-Donnerlittchen]hypothetical_protein|6881..7357|158	0.192	154	107	0	1	154	1	134	1.022E-07	385
3_cl8_PAJ2	NC_071155.1|YP_010686024.1_52|[Klebsiella_phage_VLCpiS13b]virion_structural_protein|26421..26891|156	0.215	153	119	0	2	154	3	155	1.082E-07	384
3_cl8_PAJ2	NC_054643.1|YP_010053681.1_76|[Salmonella_phage_SeSz-2]hypothetical_protein|39846..40316|156	0.191	152	122	0	1	152	2	153	1.145E-07	383
3_cl8_PAJ2	NC_071145.1|YP_010685197.1_17|[Klebsiella_phage_VLCpiS13e]virion_structural_protein|10270..10743|157	0.185	154	125	0	1	154	3	156	1.145E-07	383
3_cl8_PAJ2	NC_010495.1|YP_001742072.1_35|[Salmonella_phage_Vi_II-E1]hypothetical_protein|24365..24835|156	0.197	152	121	0	1	152	2	153	1.212E-07	382
3_cl8_PAJ2	NC_031918.1|YP_009322249.1_52|[Salmonella_phage_64795_sal3]hypothetical_protein|27290..27772|160	0.205	151	119	0	2	152	7	157	1.283E-07	381
3_cl8_PAJ2	NC_054639.1|YP_010053346.1_63|[Salmonella_phage_Skate]hypothetical_protein|28397..28873|158	0.197	152	121	0	1	152	3	154	1.522E-07	378
3_cl8_PAJ2	NC_073190.1|YP_010747004.1_50|[Salmonella_phage_vB_SenS_S528]hypothetical_protein|24404..24904|166	0.181	153	124	0	2	154	4	155	1.611E-07	377
3_cl8_PAJ2	NC_073207.1|YP_010748064.1_18|[Salmonella_phage_SHWT1]hypothetical_protein|complement(17411..17911)|166	0.181	153	124	0	2	154	4	155	1.611E-07	377
3_cl8_PAJ2	NC_073189.1|YP_010746947.1_55|[Salmonella_phage_JD01]hypothetical_protein|complement(38045..38545)|166	0.181	153	124	0	2	154	4	155	1.611E-07	377
3_cl8_PAJ2	NC_073193.1|YP_010747216.1_59|[Salmonella_phage_vB_SalS-S10]hypothetical_protein|39171..39671|166	0.181	153	124	0	2	154	4	155	1.611E-07	377
3_cl8_PAJ2	NC_073192.1|YP_010747095.1_6|[Salmonella_phage_F118P13]hypothetical_protein|complement(5673..6173)|166	0.181	153	124	0	2	154	4	155	1.611E-07	377
3_cl8_PAJ2	NC_073188.1|YP_010746874.1_48|[Salmonella_phage_vB_SenS_S532]hypothetical_protein|24316..24816|166	0.181	153	124	0	2	154	4	155	1.611E-07	377
3_cl8_PAJ2	NC_073219.1|YP_010748806.1_39|[Salmonella_phage_sidste]hypothetical_protein|23863..24363|166	0.191	153	122	0	2	154	4	155	2.266E-07	371
3_cl8_PAJ2	NC_073218.1|YP_010748749.1_38|[Salmonella_phage_demigod]hypothetical_protein|24667..25167|166	0.191	153	122	0	2	154	4	155	2.266E-07	371
3_cl8_PAJ2	NC_073202.1|YP_010747772.1_47|[Salmonella_phage_celemicas]hypothetical_protein|25526..26026|166	0.181	153	124	0	2	154	4	155	2.398E-07	370
3_cl8_PAJ2	NC_073209.1|YP_010748162.1_6|[Salmonella_phage_GRNsp50]hypothetical_protein|complement(5544..6044)|166	0.181	153	124	0	2	154	4	155	2.398E-07	370
3_cl8_PAJ2	NC_073173.1|YP_010745993.1_42|[Salmonella_phage_blauehaus]hypothetical_protein|23963..24463|166	0.181	153	124	0	2	154	4	155	2.398E-07	370
3_cl8_PAJ2	NC_073178.1|YP_010746288.1_31|[Salmonella_phage_vB_SenS_TUMS_E19]hypothetical_protein|20086..20586|166	0.181	153	124	0	2	154	4	155	2.398E-07	370
3_cl8_PAJ2	NC_073200.1|YP_010747627.1_31|[Salmonella_phage_S100]hypothetical_protein|20810..21310|166	0.181	153	124	0	2	154	4	155	2.398E-07	370
3_cl8_PAJ2	NC_073203.1|YP_010747823.1_31|[Salmonella_phage_MET_P1_001_43]hypothetical_protein|19249..19749|166	0.181	153	124	0	2	154	4	155	2.398E-07	370
3_cl8_PAJ2	NC_073201.1|YP_010747703.1_41|[Salmonella_phage_dunkel]hypothetical_protein|25780..26280|166	0.181	153	124	0	2	154	4	155	2.398E-07	370
3_cl8_PAJ2	NC_073186.1|YP_010746744.1_32|[Salmonella_phage_vB_SenS_PVP-SE2]hypothetical_protein|complement(23538..24038)|166	0.181	153	124	0	2	154	4	155	2.398E-07	370
3_cl8_PAJ2	NC_073172.1|YP_010745932.1_46|[Salmonella_phage_skrot]hypothetical_protein|24902..25402|166	0.168	153	126	0	2	154	4	155	2.539E-07	369
3_cl8_PAJ2	NC_054641.1|YP_010053509.1_61|[Salmonella_virus_KFS-SE2]hypothetical_protein|complement(34627..35097)|156	0.200	150	119	0	1	150	2	151	2.687E-07	368
3_cl8_PAJ2	NC_073191.1|YP_010747048.1_26|[Salmonella_phage_vB_SenS-EnJE6]hypothetical_protein|complement(19818..20318)|166	0.168	153	126	0	2	154	4	155	2.845E-07	367
3_cl8_PAJ2	NC_073169.1|YP_010745715.1_18|[Salmonella_phage_SS5]hypothetical_protein|complement(15759..16259)|166	0.191	153	122	0	2	154	4	155	2.845E-07	367
3_cl8_PAJ2	NC_073199.1|YP_010747561.1_29|[Salmonella_phage_S102]hypothetical_protein|19783..20283|166	0.175	153	125	0	2	154	4	155	3.011E-07	366
3_cl8_PAJ2	NC_073198.1|YP_010747531.1_59|[Salmonella_phage_vB_SenS_ER21]hypothetical_protein|complement(40052..40552)|166	0.175	153	125	0	2	154	4	155	3.011E-07	366
3_cl8_PAJ2	NC_073197.1|YP_010747470.1_58|[Salmonella_phage_vB_SenS_ER23]hypothetical_protein|40103..40603|166	0.175	153	125	0	2	154	4	155	3.011E-07	366
3_cl8_PAJ2	NC_041992.1|YP_009608663.1_42|[Salmonella_phage_wksl3]hypothetical_protein|complement(27064..27564)|166	0.175	153	125	0	2	154	4	155	3.011E-07	366
3_cl8_PAJ2	NC_054640.1|YP_010053420.1_47|[Salmonella_phage_Segz_1]hypothetical_protein|23514..23987|157	0.214	154	120	0	1	154	3	156	3.374E-07	364
3_cl8_PAJ2	NC_073182.1|YP_010746525.1_29|[Salmonella_virus_VSe103]hypothetical_protein|19773..20273|166	0.175	153	125	0	2	154	4	155	3.374E-07	364
3_cl8_PAJ2	NC_073208.1|YP_010748125.1_26|[Salmonella_phage_SLMP1]hypothetical_protein|complement(20699..21199)|166	0.181	153	124	0	2	154	4	155	3.374E-07	364
3_cl8_PAJ2	NC_073181.1|YP_010746468.1_30|[Salmonella_phage_5sent1]minor_tail_protein|19967..20467|166	0.175	153	125	0	2	154	4	155	3.374E-07	364
3_cl8_PAJ2	NC_073179.1|YP_010746349.1_30|[Salmonella_phage_vB_SenS_TUMS_E4]hypothetical_protein|20065..20565|166	0.175	153	125	0	2	154	4	155	3.374E-07	364
3_cl8_PAJ2	NC_073176.1|YP_010746159.1_28|[Salmonella_virus_VSe101]hypothetical_protein|19414..19914|166	0.181	153	124	0	2	154	4	155	3.374E-07	364
3_cl8_PAJ2	NC_073211.1|YP_010748298.1_37|[Salmonella_phage_T102]hypothetical_protein|22571..23071|166	0.181	153	124	0	2	154	4	155	3.374E-07	364
3_cl8_PAJ2	NC_019539.1|YP_007010481.1_28|[Salmonella_phage_vB_SenS-Ent1]hypothetical_protein|18977..19477|166	0.175	153	125	0	2	154	4	155	3.374E-07	364
3_cl8_PAJ2	NC_073183.1|YP_010746577.1_24|[Salmonella_phage_NBSal007]hypothetical_protein|complement(21183..21683)|166	0.168	153	126	0	2	154	4	155	3.374E-07	364
3_cl8_PAJ2	NC_073185.1|YP_010746711.1_42|[Salmonella_phage_PBSE191]hypothetical_protein|39461..39961|166	0.175	153	125	0	2	154	4	155	3.374E-07	364
3_cl8_PAJ2	NC_071154.1|YP_010685917.1_23|[Klebsiella_phage_BUCT541]hypothetical_protein|complement(17295..17765)|156	0.198	153	122	0	2	154	3	155	3.571E-07	363
3_cl8_PAJ2	NC_054652.1|YP_010054356.1_5|[Klebsiella_phage_YX3973]hypothetical_protein|6251..6721|156	0.198	153	122	0	2	154	3	155	3.571E-07	363
3_cl8_PAJ2	NC_054653.1|YP_010054428.1_13|[Klebsiella_virus_KpV2811]hypothetical_protein|complement(13683..14153)|156	0.195	153	122	0	2	154	3	155	3.571E-07	363
3_cl8_PAJ2	NC_054654.1|YP_010054542.1_49|[Klebsiella_phage_vB_KpnS_ZX4]hypothetical_protein|25749..26219|156	0.198	153	122	0	2	154	3	155	3.571E-07	363
3_cl8_PAJ2	NC_054645.1|YP_010053778.1_13|[Salmonella_phage_LPST10]hypothetical_protein|complement(11731..12204)|157	0.207	154	121	0	1	154	3	156	3.571E-07	363
3_cl8_PAJ2	NC_054646.1|YP_010053891.1_39|[Salmonella_phage_VB_StyS_BS5]hypothetical_protein|19802..20275|157	0.207	154	121	0	1	154	3	156	3.571E-07	363
3_cl8_PAJ2	NC_054644.1|YP_010053740.1_57|[Salmonella_virus_VSt472]hypothetical_protein|28620..29093|157	0.207	154	121	0	1	154	3	156	3.571E-07	363
3_cl8_PAJ2	NC_028768.1|YP_009196207.1_22|[Achromobacter_phage_JWX]virion_structural_protein|16122..17195|357	0.265	125	89	0	3	127	132	253	4.001E-07	361
3_cl8_PAJ2	NC_028834.1|YP_009201754.1_20|[Achromobacter_phage_83-24]hypothetical_protein|15509..16585|358	0.263	126	90	0	2	127	132	254	4.001E-07	361
3_cl8_PAJ2	NC_073184.1|YP_010746642.1_32|[Salmonella_phage_F12013]tail_protein|complement(23758..24258)|166	0.177	149	119	0	2	146	4	152	4.235E-07	360
3_cl8_PAJ2	NC_073213.1|YP_010748406.1_26|[Salmonella_phage_vB_SenS_SB3]hypothetical_protein|17765..18265|166	0.175	153	125	0	2	154	4	155	4.235E-07	360
3_cl8_PAJ2	NC_073196.1|YP_010747352.1_5|[Salmonella_phage_NBSal006]hypothetical_protein|complement(3960..4460)|166	0.175	153	125	0	2	154	4	155	4.235E-07	360
3_cl8_PAJ2	NC_048198.1|YP_009824047.1_17|[Erwinia_phage_vB_EhrS_59]hypothetical_protein|14104..14601|165	0.207	162	121	0	2	154	3	164	4.483E-07	359
3_cl8_PAJ2	NC_069154.1|YP_010582691.1_40|[Klebsiella_phage_VLCpiS11a]virion_structural_protein|complement(25256..25750)|164	0.208	155	120	0	2	153	4	158	5.317E-07	356
3_cl8_PAJ2	NC_069153.1|YP_010582605.1_27|[Salmonella_virus_VSiP]hypothetical_protein|18017..18517|166	0.206	153	120	0	2	154	4	155	5.628E-07	355
3_cl8_PAJ2	NC_071003.1|YP_010675369.1_21|[Enterobacter_phage_vB_EclS_CobraSix]hypothetical_protein|14964..15461|165	0.180	130	104	0	1	130	3	130	5.957E-07	354
3_cl8_PAJ2	NC_073194.1|YP_010747222.1_3|[Salmonella_phage_vB_SalP_LDW16]hypothetical_protein|complement(1350..1850)|166	0.175	153	125	0	2	154	4	155	5.957E-07	354
3_cl8_PAJ2	NC_073174.1|YP_010746054.1_42|[Salmonella_phage_wast]hypothetical_protein|23773..24273|166	0.168	153	126	0	2	154	4	155	6.305E-07	353
3_cl8_PAJ2	NC_073187.1|YP_010746797.1_25|[Salmonella_phage_vB_SenS-EnJE1]hypothetical_protein|complement(22305..22805)|166	0.168	153	126	0	2	154	4	155	6.305E-07	353
3_cl8_PAJ2	NC_022752.1|YP_008767027.1_28|[Salmonella_phage_SETP13]hypothetical_protein|18112..18612|166	0.168	153	126	0	2	154	4	155	6.305E-07	353
3_cl8_PAJ2	NC_009447.1|YP_001210237.1_17|[Burkholderia_phage_BcepGomr]virion_structural_protein|13816..14934|372	0.170	128	100	0	1	128	128	249	6.674E-07	352
3_cl8_PAJ2	NC_021777.1|YP_008239738.1_29|[Salmonella_phage_Jersey]hypothetical_protein|20172..20672|166	0.184	155	125	0	1	154	1	155	7.065E-07	351
3_cl8_PAJ2	NC_073316.1|YP_010749009.1_30|[Escherichia_phage_vB_EcoS_fFiEco02]hypothetical_protein|19687..20187|166	0.169	158	126	0	2	154	4	161	7.065E-07	351
3_cl8_PAJ2	NC_019927.1|YP_007237618.1_44|[Cronobacter_phage_ENT47670]hypothetical_protein|46209..46706|165	0.190	147	111	0	1	138	3	149	7.478E-07	350
3_cl8_PAJ2	NC_073216.1|YP_010748575.1_5|[Salmonella_phage_STP03]hypothetical_protein|complement(5491..5991)|166	0.162	153	127	0	2	154	4	155	7.478E-07	350
3_cl8_PAJ2	NC_009232.2|YP_001110816.2_27|[Salmonella_phage_SETP3]hypothetical_protein|18460..18960|166	0.162	153	127	0	2	154	4	155	7.478E-07	350
3_cl8_PAJ2	NC_041898.1|YP_009597357.1_26|[Escherichia_phage_K1ind2]hypothetical_protein|16992..18392|466	0.163	152	110	0	2	153	4	135	7.478E-07	350
3_cl8_PAJ2	NC_073215.1|YP_010748512.1_4|[Salmonella_phage_SGPC]tail_protein|complement(1472..1972)|166	0.168	153	126	0	2	154	4	155	8.378E-07	348
3_cl8_PAJ2	NC_073214.1|YP_010748481.1_38|[Salmonella_phage_vB_SenS_ER1]hypothetical_protein|21670..22170|166	0.175	153	125	0	2	154	4	155	8.378E-07	348
3_cl8_PAJ2	NC_073217.1|YP_010748688.1_48|[Salmonella_phage_pink]hypothetical_protein|25082..25582|166	0.175	153	125	0	2	154	4	155	8.378E-07	348
3_cl8_PAJ2	NC_020839.1|YP_007673206.1_6|[Rhodobacter_phage_RC1]virion_structural_protein|complement(6559..6981)|140	0.207	137	95	0	1	121	3	139	8.869E-07	347
3_cl8_PAJ2	NC_020866.1|YP_007676430.1_51|[Rhodovulum_phage_RS1]virion_structural_protein|32787..33209|140	0.207	137	95	0	1	121	3	139	8.869E-07	347
3_cl8_PAJ2	NC_006940.2|YP_308655.1_54|[Salmonella_phage_SS3e]hypothetical_protein|complement(36137..36637)|166	0.168	153	126	0	2	154	4	155	9.388E-07	346
3_cl8_PAJ2	NC_073212.1|YP_010748343.1_28|[Salmonella_phage_ZCSE9]hypothetical_protein|19068..19568|166	0.168	153	126	0	2	154	4	155	9.388E-07	346
3_cl8_PAJ2	NC_022754.1|YP_008767198.1_27|[Salmonella_phage_SETP7]hypothetical_protein|17572..18072|166	0.162	153	127	0	2	154	4	155	9.937E-07	345
3_cl8_PAJ2	NC_073195.1|YP_010747307.1_28|[Salmonella_phage_Shelanagig]hypothetical_protein|18443..18943|166	0.168	153	126	0	2	154	4	155	9.937E-07	345
3_cl8_PAJ2	NC_054636.1|YP_010053061.1_17|[Shigella_phage_Sf11_SMD-2017]hypothetical_protein|complement(13880..15253)|457	0.186	154	125	0	1	154	3	156	1.113E-06	343
3_cl8_PAJ2	NC_041991.1|YP_009608582.1_27|[Salmonella_phage_vB_SenS_AG11]hypothetical_protein|17728..18228|166	0.171	155	127	0	1	154	1	155	1.178E-06	342
3_cl8_PAJ2	NC_073175.1|YP_010746101.1_29|[Salmonella_virus_VSt10]hypothetical_protein|19072..19572|166	0.168	153	126	0	2	154	4	155	1.398E-06	339
3_cl8_PAJ2	NC_070824.1|YP_010655303.1_4|[Pseudoalteromonas_phage_C7]hypothetical_protein|complement(4549..5016)|155	0.186	155	124	0	2	154	1	155	1.479E-06	338
3_cl8_PAJ2	NC_042084.1|YP_009620106.1_26|[Escherichia_phage_VB_EcoS-Golestan]hypothetical_protein|17370..18788|472	0.168	152	109	0	2	153	4	135	1.658E-06	336
3_cl8_PAJ2	NC_069150.1|YP_010582406.1_33|[Salmonella_phage_vB_STM-ZS]hypothetical_protein|complement(22605..23105)|166	0.185	154	124	0	2	154	4	157	1.966E-06	333
3_cl8_PAJ2	NC_069146.1|YP_010582164.1_57|[Salmonella_phage_St162]hypothetical_protein|36455..36955|166	0.185	154	124	0	2	154	4	157	1.966E-06	333
3_cl8_PAJ2	NC_069148.1|YP_010582260.1_27|[Salmonella_phage_TS6]hypothetical_protein|complement(19322..19822)|166	0.185	154	124	0	2	154	4	157	1.966E-06	333
3_cl8_PAJ2	NC_069149.1|YP_010582359.1_61|[Salmonella_phage_vB_SenTO17]hypothetical_protein|complement(31844..32344)|166	0.185	154	124	0	2	154	4	157	1.966E-06	333
3_cl8_PAJ2	NC_069151.1|YP_010582466.1_34|[Salmonella_phage_vB_SenS_SE1]hypothetical_protein|complement(21758..22258)|166	0.185	154	124	0	2	154	4	157	1.966E-06	333
3_cl8_PAJ2	NC_073317.1|YP_010749084.1_28|[Escherichia_phage_vB_EcoS_fPoEco01]hypothetical_protein|18289..18789|166	0.168	153	126	0	2	154	4	155	1.966E-06	333
3_cl8_PAJ2	NC_021775.1|YP_008239652.1_55|[Salmonella_phage_FSL_SP-031]hypothetical_protein|36428..36928|166	0.197	154	122	0	2	154	4	157	2.081E-06	332
3_cl8_PAJ2	NC_073325.1|YP_010749670.1_4|[Escherichia_phage_vB_EcoS_XY1]minor_tail_protein|complement(3811..5211)|466	0.194	132	101	0	2	133	4	129	2.081E-06	332
3_cl8_PAJ2	NC_069147.1|YP_010582233.1_64|[Salmonella_phage_GRNsp27]hypothetical_protein|40507..41007|166	0.197	154	122	0	2	154	4	157	2.203E-06	331
3_cl8_PAJ2	NC_073321.1|YP_010749394.1_37|[Escherichia_phage_ZCEC5]hypothetical_protein|20117..20617|166	0.155	158	128	0	2	154	4	161	2.203E-06	331
3_cl8_PAJ2	NC_073323.1|YP_010749527.1_27|[Escherichia_phage_vB_EcoS-phiEc3]minor_tail_protein|17198..18616|472	0.168	152	109	0	2	153	4	135	2.331E-06	330
3_cl8_PAJ2	NC_048181.1|YP_009821861.1_25|[Raoultella_phage_RP180]hypothetical_protein|19172..19666|164	0.243	155	114	0	2	153	4	158	2.468E-06	329
3_cl8_PAJ2	NC_027994.1|YP_009168856.1_24|[Escherichia_phage_K1H]hypothetical_protein|16248..16748|166	0.193	143	108	0	2	144	4	138	2.612E-06	328
3_cl8_PAJ2	NC_093713.1|YP_011217263.1_8|[Escherichia_phage_P_AB-2017]hypothetical_protein|complement(8713..9213)|166	0.173	152	124	0	2	153	4	154	2.612E-06	328
3_cl8_PAJ2	NC_027993.1|YP_009168807.1_27|[Escherichia_phage_K1G]hypothetical_protein|17937..18437|166	0.193	143	108	0	2	144	4	138	2.612E-06	328
3_cl8_PAJ2	NC_019541.1|YP_007010627.1_46|[Acinetobacter_phage_YMC/09/02/B1251]virion_structural_protein|33893..34291|132	0.201	136	103	0	1	136	1	130	2.765E-06	327
